Mode,Locus,FinalFitness
Haploid,mito-adj,0.764834
Haploid,mito-adj,0.236708
Haploid,mito-adj,1.78321
Haploid,mito-adj,1.85785
Haploid,mito-adj,0.115858
Haploid,mito-adj,1.98019
Haploid,mito-adj,0.133741
Haploid,mito-adj,0.508594
Haploid,mito-adj,1.40464
Haploid,mito-adj,0.3006
Haploid,mito-adj,1.29188
Haploid,mito-adj,0.809893
Haploid,mito-adj,1.68244
Haploid,mito-adj,0.264453
Haploid,mito-adj,1.12494
Haploid,mito-adj,0.200462
Haploid,mito-adj,0.148878
Haploid,mito-adj,1.93399
Haploid,mito-adj,0.101237
Haploid,mito-adj,0.310066
Haploid,mito-adj,0.910292
Haploid,mito-adj,0.260436
Haploid,mito-adj,0.306712
Haploid,mito-adj,0.491837
Haploid,mito-adj,0.0337887
Haploid,mito-adj,0.19536
Haploid,mito-adj,0.459431
Haploid,mito-adj,0.857806
Haploid,mito-adj,1.00513
Haploid,mito-adj,0.327841
Haploid,mito-adj,0.461452
Haploid,mito-adj,0.208092
Haploid,mito-adj,0.730649
Haploid,mito-adj,0.328458
Haploid,mito-adj,1.78187
Haploid,mito-adj,0.0821055
Haploid,mito-adj,0.168763
Haploid,mito-adj,0.0507159
Haploid,mito-adj,1.48536
Haploid,mito-adj,0.233073
Haploid,mito-adj,0.105363
Haploid,mito-adj,0.299663
Haploid,mito-adj,0.545652
Haploid,mito-adj,0.657857
Haploid,mito-adj,0.745844
Haploid,mito-adj,0.341338
Haploid,mito-adj,1.2953
Haploid,mito-adj,0.189997
Haploid,mito-adj,0.563237
Haploid,mito-adj,0.263773
Haploid,mito-adj,0.589386
Haploid,mito-adj,0.541626
Haploid,mito-adj,0.215798
Haploid,mito-adj,1.62303
Haploid,mito-adj,0.436222
Haploid,mito-adj,1.35464
Haploid,mito-adj,0.349254
Haploid,mito-adj,0.230659
Haploid,mito-adj,1.94449
Haploid,mito-adj,0.0176307
Haploid,mito-adj,1.38359
Haploid,mito-adj,0.130861
Haploid,mito-adj,0.923971
Haploid,mito-adj,0.262545
Haploid,mito-adj,0.196707
Haploid,mito-adj,1.79807
Haploid,mito-adj,0.605316
Haploid,mito-adj,1.2205
Haploid,mito-adj,0.160773
Haploid,mito-adj,1.30342
Haploid,mito-adj,0.20935
Haploid,mito-adj,1.03073
Haploid,mito-adj,0.520299
Haploid,mito-adj,0.217351
Haploid,mito-adj,0.0307704
Haploid,mito-adj,1.99427
Haploid,mito-adj,0.531883
Haploid,mito-adj,0.387254
Haploid,mito-adj,0.232476
Haploid,mito-adj,1.07243
Haploid,mito-adj,1.80648
Haploid,mito-adj,0.133499
Haploid,mito-adj,0.439009
Haploid,mito-adj,1.64948
Haploid,mito-adj,0.342873
Haploid,mito-adj,0.457747
Haploid,mito-adj,0.188578
Haploid,mito-adj,0.145148
Haploid,mito-adj,0.269003
Haploid,mito-adj,1.29824
Haploid,mito-adj,0.227982
Haploid,mito-adj,0.0345644
Haploid,mito-adj,0.606736
Haploid,mito-adj,0.323658
Haploid,mito-adj,0.529932
Haploid,mito-adj,1.2358
Haploid,mito-adj,0.112527
Haploid,mito-adj,0.398008
Haploid,mito-adj,0.471958
Haploid,mito-adj,1.13687
Haploid,mito-adj,0.217151
Haploid,mito-adj,1.96933
Haploid,mito-adj,0.19599
Haploid,mito-adj,1.25306
Haploid,mito-adj,1.99397
Haploid,mito-adj,0.161316
Haploid,mito-adj,0.882709
Haploid,mito-adj,0.156439
Haploid,mito-adj,0.266164
Haploid,mito-adj,0.117652
Haploid,mito-adj,0.979057
Haploid,mito-adj,0.547964
Haploid,mito-adj,0.442608
Haploid,mito-adj,1.41582
Haploid,mito-adj,1.41144
Haploid,mito-adj,0.144825
Haploid,mito-adj,1.93463
Haploid,mito-adj,1.34043
Haploid,mito-adj,0.162407
Haploid,mito-adj,0.305302
Haploid,mito-adj,1.41856
Haploid,mito-adj,1.88114
Haploid,mito-adj,0.807923
Haploid,mito-adj,1.30316
Haploid,mito-adj,0.255489
Haploid,mito-adj,0.279985
Haploid,mito-adj,1.01498
Haploid,mito-adj,0.921854
Haploid,mito-adj,1.77678
Haploid,mito-adj,0.728435
Haploid,mito-adj,1.61583
Haploid,mito-adj,0.332877
Haploid,mito-adj,1.99997
Haploid,mito-adj,1.89147
Haploid,mito-adj,0.547783
Haploid,mito-adj,1.94558
Haploid,mito-adj,0.00136568
Haploid,mito-adj,1.47443
Haploid,mito-adj,0.436053
Haploid,mito-adj,0.629992
Haploid,mito-adj,0.0797623
Haploid,mito-adj,0.482376
Haploid,mito-adj,0.886709
Haploid,mito-adj,0.262184
Haploid,mito-adj,0.370432
Haploid,mito-adj,0.101781
Haploid,mito-adj,0.968012
Haploid,mito-adj,0.0891949
Haploid,mito-adj,0.466925
Haploid,mito-adj,0.0792424
Haploid,mito-adj,0.270651
Haploid,mito-adj,0.448205
Haploid,mito-adj,0.25095
Haploid,mito-adj,0.613112
Haploid,mito-adj,1.9994
Haploid,mito-adj,1.54234
Haploid,mito-adj,1.46376
Haploid,mito-adj,0.921861
Haploid,mito-adj,0.315063
Haploid,mito-adj,0.205824
Haploid,mito-adj,1.10208
Haploid,mito-adj,1.11057
Haploid,mito-adj,0.388127
Haploid,mito-adj,0.460638
Haploid,mito-adj,0.945717
Haploid,mito-adj,0.330381
Haploid,mito-adj,1.94153
Haploid,mito-adj,0.278176
Haploid,mito-adj,0.0889261
Haploid,mito-adj,0.258717
Haploid,mito-adj,1.70586
Haploid,mito-adj,0.671254
Haploid,mito-adj,1.97037
Haploid,mito-adj,1.01504
Haploid,mito-adj,0.268677
Haploid,mito-adj,0.477757
Haploid,mito-adj,1.437
Haploid,mito-adj,0.267694
Haploid,mito-adj,0.553819
Haploid,mito-adj,0.548122
Haploid,mito-adj,0.265514
Haploid,mito-adj,0.406231
Haploid,mito-adj,0.232067
Haploid,mito-adj,1.16565
Haploid,mito-adj,0.961217
Haploid,mito-adj,0.248736
Haploid,mito-adj,0.255062
Haploid,mito-adj,0.190408
Haploid,mito-adj,0.331644
Haploid,mito-adj,0.181555
Haploid,mito-adj,1.87626
Haploid,mito-adj,0.0664138
Haploid,mito-adj,1.99542
Haploid,mito-adj,0.718134
Haploid,mito-adj,0.354018
Haploid,mito-adj,0.722258
Haploid,mito-adj,0.204656
Haploid,mito-adj,1.53891
Haploid,mito-adj,1.76454
Haploid,mito-adj,0.0669124
Haploid,mito-adj,0.438802
Haploid,mito-adj,1.95563
Haploid,mito-adj,0.223039
Haploid,mito-adj,0.0759267
Haploid,mito-adj,1.93449
Haploid,mito-adj,0.535817
Haploid,mito-adj,0.287503
Haploid,mito-adj,0.326811
Haploid,mito-adj,0.442892
Haploid,mito-adj,0.328687
Haploid,mito-adj,0.945856
Haploid,mito-adj,0.222621
Haploid,mito-adj,0.304948
Haploid,mito-adj,0.199706
Haploid,mito-adj,1.43049
Haploid,mito-adj,0.486276
Haploid,mito-adj,1.80841
Haploid,mito-adj,0.106712
Haploid,mito-adj,0.813191
Haploid,mito-adj,0.431688
Haploid,mito-adj,0.444926
Haploid,mito-adj,0.703815
Haploid,mito-adj,1.92673
Haploid,mito-adj,1.07801
Haploid,mito-adj,0.12089
Haploid,mito-adj,0.224968
Haploid,mito-adj,0.710288
Haploid,mito-adj,0.123671
Haploid,mito-adj,0.159249
Haploid,mito-adj,1.4057
Haploid,mito-adj,0.0871899
Haploid,mito-adj,0.261363
Haploid,mito-adj,0.536702
Haploid,mito-adj,1.05587
Haploid,mito-adj,0.08647
Haploid,mito-adj,0.971547
Haploid,mito-adj,1.99979
Haploid,mito-adj,1.35693
Haploid,mito-adj,0.736384
Haploid,mito-adj,0.485024
Haploid,mito-adj,0.217039
Haploid,mito-adj,1.09259
Haploid,mito-adj,0.956265
Haploid,mito-adj,1.29866
Haploid,mito-adj,1.16257
Haploid,mito-adj,1.85853
Haploid,mito-adj,1.84315
Haploid,mito-adj,1.80677
Haploid,mito-adj,0.956839
Haploid,mito-adj,0.349973
Haploid,mito-adj,0.480734
Haploid,mito-adj,1.01591
Haploid,mito-adj,0.931335
Haploid,mito-adj,0.342304
Haploid,mito-adj,0.243531
Haploid,mito-adj,1.88996
Haploid,mito-adj,0.306447
Haploid,mito-adj,0.876641
Haploid,mito-adj,0.049967
Haploid,mito-adj,0.21561
Haploid,mito-adj,0.374256
Haploid,mito-adj,0.0817136
Haploid,mito-adj,0.262633
Haploid,mito-adj,0.220264
Haploid,mito-adj,0.434177
Haploid,mito-adj,0.35327
Haploid,mito-adj,1.57215
Haploid,mito-adj,0.211299
Haploid,mito-adj,1.1044
Haploid,mito-adj,1.90635
Haploid,mito-adj,0.354786
Haploid,mito-adj,1.21967
Haploid,mito-adj,0.950805
Haploid,mito-adj,0.916504
Haploid,mito-adj,0.236268
Haploid,mito-adj,0.720772
Haploid,mito-adj,0.246139
Haploid,mito-adj,1.27254
Haploid,mito-adj,1.89425
Haploid,mito-adj,1.4467
Haploid,mito-adj,0.279623
Haploid,mito-adj,0.243917
Haploid,mito-adj,0.320447
Haploid,mito-adj,0.36881
Haploid,mito-adj,1.67077
Haploid,mito-adj,1.92602
Haploid,mito-adj,0.100972
Haploid,mito-adj,1.4507
Haploid,mito-adj,0.336824
Haploid,mito-adj,0.132373
Haploid,mito-adj,0.138311
Haploid,mito-adj,0.863448
Haploid,mito-adj,1.92432
Haploid,mito-adj,0.134134
Haploid,mito-adj,0.160612
Haploid,mito-adj,0.625431
Haploid,mito-adj,0.810918
Haploid,mito-adj,0.28603
Haploid,mito-adj,0.557124
Haploid,mito-adj,0.203527
Haploid,mito-adj,1.39274
Haploid,mito-adj,1.93583
Haploid,mito-adj,0.250181
Haploid,mito-adj,0.152892
Haploid,mito-adj,0.0858106
Haploid,mito-adj,0.470522
Haploid,mito-adj,1.17777
Haploid,mito-adj,1.99067
Haploid,mito-adj,1.9073
Haploid,mito-adj,0.581233
Haploid,mito-adj,1.00897
Haploid,mito-adj,0.303301
Haploid,mito-adj,1.19875
Haploid,mito-adj,0.286772
Haploid,mito-adj,0.955357
Haploid,mito-adj,0.427018
Haploid,mito-adj,1.07934
Haploid,mito-adj,1.58917
Haploid,mito-adj,1.29396
Haploid,mito-adj,0.261197
Haploid,mito-adj,0.589207
Haploid,mito-adj,0.409125
Haploid,mito-adj,1.96108
Haploid,mito-adj,0.315801
Haploid,mito-adj,0.277308
Haploid,mito-adj,0.62102
Haploid,mito-adj,1.62659
Haploid,mito-adj,0.142793
Haploid,mito-adj,0.164362
Haploid,mito-adj,0.0441778
Haploid,mito-adj,1.99172
Haploid,mito-adj,1.9459
Haploid,mito-adj,0.311611
Haploid,mito-adj,0.0138392
Haploid,mito-adj,0.470909
Haploid,mito-adj,1.51663
Haploid,mito-adj,1.01938
Haploid,mito-adj,0.758273
Haploid,mito-adj,0.502596
Haploid,mito-adj,0.229946
Haploid,mito-adj,0.187149
Haploid,mito-adj,0.267897
Haploid,mito-adj,0.136913
Haploid,mito-adj,0.166531
Haploid,mito-adj,0.251457
Haploid,mito-adj,0.027994
Haploid,mito-adj,0.525069
Haploid,mito-adj,0.73858
Haploid,mito-adj,0.462636
Haploid,mito-adj,1.38997
Haploid,mito-adj,0.516537
Haploid,mito-adj,0.429814
Haploid,mito-adj,0.294998
Haploid,mito-adj,0.14551
Haploid,mito-adj,0.263052
Haploid,mito-adj,0.986025
Haploid,mito-adj,0.317919
Haploid,mito-adj,0.674886
Haploid,mito-adj,0.525506
Haploid,mito-adj,0.280144
Haploid,mito-adj,0.00657953
Haploid,mito-adj,0.252436
Haploid,mito-adj,0.383796
Haploid,mito-adj,0.308229
Haploid,mito-adj,1.8318
Haploid,mito-adj,0.118961
Haploid,mito-adj,0.933554
Haploid,mito-adj,0.481719
Haploid,mito-adj,0.210511
Haploid,mito-adj,1.66152
Haploid,mito-adj,0.117195
Haploid,mito-adj,1.59742
Haploid,mito-adj,0.896124
Haploid,mito-adj,0.13367
Haploid,mito-adj,0.390753
Haploid,mito-adj,0.245695
Haploid,mito-adj,0.294162
Haploid,mito-adj,0.2813
Haploid,mito-adj,0.481516
Haploid,mito-adj,0.389987
Haploid,mito-adj,1.9991
Haploid,mito-adj,0.208191
Haploid,mito,1.82949
Haploid,mito,1.94486
Haploid,mito,1.93635
Haploid,mito,1.80761
Haploid,mito,1.78213
Haploid,mito,1.96662
Haploid,mito,1.88179
Haploid,mito,1.97834
Haploid,mito,1.99952
Haploid,mito,1.99464
Haploid,mito,1.95348
Haploid,mito,1.99966
Haploid,mito,1.98074
Haploid,mito,1.99866
Haploid,mito,1.8759
Haploid,mito,1.97053
Haploid,mito,1.78129
Haploid,mito,1.92397
Haploid,mito,1.96174
Haploid,mito,1.9284
Haploid,mito,1.94609
Haploid,mito,1.94154
Haploid,mito,1.9859
Haploid,mito,1.98991
Haploid,mito,1.91704
Haploid,mito,1.88128
Haploid,mito,1.97623
Haploid,mito,1.99583
Haploid,mito,1.99774
Haploid,mito,1.96993
Haploid,mito,1.84269
Haploid,mito,1.99284
Haploid,mito,1.92616
Haploid,mito,1.99221
Haploid,mito,1.98961
Haploid,mito,1.80527
Haploid,mito,1.86724
Haploid,mito,1.8537
Haploid,mito,1.94531
Haploid,mito,1.9349
Haploid,mito,1.83367
Haploid,mito,1.76364
Haploid,mito,1.94498
Haploid,mito,1.99465
Haploid,mito,1.905
Haploid,mito,1.90747
Haploid,mito,1.99508
Haploid,mito,1.99559
Haploid,mito,1.9092
Haploid,mito,1.89999
Haploid,mito,1.98752
Haploid,mito,1.97739
Haploid,mito,1.94872
Haploid,mito,1.96504
Haploid,mito,1.99362
Haploid,mito,1.91835
Haploid,mito,1.95964
Haploid,mito,1.9835
Haploid,mito,1.91267
Haploid,mito,1.99855
Haploid,mito,1.69625
Haploid,mito,1.9298
Haploid,mito,1.88919
Haploid,mito,1.96464
Haploid,mito,1.96315
Haploid,mito,1.85256
Haploid,mito,1.99306
Haploid,mito,1.9273
Haploid,mito,1.95535
Haploid,mito,1.99497
Haploid,mito,1.9254
Haploid,mito,1.96965
Haploid,mito,1.99353
Haploid,mito,1.80055
Haploid,mito,1.9811
Haploid,mito,1.79886
Haploid,mito,0.254341
Haploid,mito,1.98261
Haploid,mito,1.8922
Haploid,mito,1.9324
Haploid,mito,1.94827
Haploid,mito,1.98858
Haploid,mito,1.84272
Haploid,mito,1.92138
Haploid,mito,1.96112
Haploid,mito,1.88533
Haploid,mito,1.99203
Haploid,mito,1.99619
Haploid,mito,1.97465
Haploid,mito,1.99436
Haploid,mito,1.91742
Haploid,mito,1.94524
Haploid,mito,1.97316
Haploid,mito,1.85223
Haploid,mito,1.92236
Haploid,mito,1.93731
Haploid,mito,1.9531
Haploid,mito,1.93819
Haploid,mito,1.97546
Haploid,mito,1.95704
Haploid,mito,1.95478
Haploid,mito,1.90678
Haploid,mito,1.99357
Haploid,mito,1.97713
Haploid,mito,1.95791
Haploid,mito,1.93125
Haploid,mito,1.99648
Haploid,mito,1.98811
Haploid,mito,1.99953
Haploid,mito,1.97856
Haploid,mito,1.97667
Haploid,mito,1.99043
Haploid,mito,1.91296
Haploid,mito,1.95733
Haploid,mito,1.99948
Haploid,mito,1.97138
Haploid,mito,1.99496
Haploid,mito,1.92616
Haploid,mito,1.99779
Haploid,mito,1.94964
Haploid,mito,1.94123
Haploid,mito,1.97663
Haploid,mito,0.364601
Haploid,mito,1.96312
Haploid,mito,1.89251
Haploid,mito,1.99627
Haploid,mito,1.87539
Haploid,mito,1.92285
Haploid,mito,1.99913
Haploid,mito,1.97664
Haploid,mito,1.9197
Haploid,mito,1.98912
Haploid,mito,1.90955
Haploid,mito,1.9631
Haploid,mito,1.98652
Haploid,mito,1.87253
Haploid,mito,1.93942
Haploid,mito,1.99264
Haploid,mito,1.99426
Haploid,mito,1.86825
Haploid,mito,1.96581
Haploid,mito,1.98139
Haploid,mito,0.255525
Haploid,mito,1.85924
Haploid,mito,1.96777
Haploid,mito,1.76896
Haploid,mito,1.84441
Haploid,mito,1.8861
Haploid,mito,1.98513
Haploid,mito,1.99472
Haploid,mito,1.94556
Haploid,mito,1.84181
Haploid,mito,1.93289
Haploid,mito,1.9824
Haploid,mito,1.99589
Haploid,mito,1.95707
Haploid,mito,1.73043
Haploid,mito,1.74445
Haploid,mito,1.98627
Haploid,mito,1.91631
Haploid,mito,1.97055
Haploid,mito,1.99148
Haploid,mito,1.95088
Haploid,mito,1.9974
Haploid,mito,1.97827
Haploid,mito,1.99243
Haploid,mito,1.92793
Haploid,mito,1.98612
Haploid,mito,1.91013
Haploid,mito,1.99278
Haploid,mito,1.96618
Haploid,mito,1.98258
Haploid,mito,1.90527
Haploid,mito,1.98899
Haploid,mito,1.8761
Haploid,mito,1.97467
Haploid,mito,1.996
Haploid,mito,1.98737
Haploid,mito,1.86953
Haploid,mito,1.96669
Haploid,mito,1.98847
Haploid,mito,1.95709
Haploid,mito,1.94194
Haploid,mito,1.9736
Haploid,mito,0.288361
Haploid,mito,1.94074
Haploid,mito,1.85502
Haploid,mito,1.93095
Haploid,mito,1.99745
Haploid,mito,1.97906
Haploid,mito,1.99593
Haploid,mito,1.96462
Haploid,mito,1.98722
Haploid,mito,1.99696
Haploid,mito,1.98988
Haploid,mito,1.96811
Haploid,mito,1.83884
Haploid,mito,1.90612
Haploid,mito,1.95733
Haploid,mito,1.83511
Haploid,mito,1.97513
Haploid,mito,1.9642
Haploid,mito,1.9177
Haploid,mito,1.74579
Haploid,mito,1.90539
Haploid,mito,1.83759
Haploid,mito,1.92538
Haploid,mito,1.92421
Haploid,mito,1.976
Haploid,mito,1.96465
Haploid,mito,1.99289
Haploid,mito,1.96625
Haploid,mito,1.98384
Haploid,mito,1.75238
Haploid,mito,1.91473
Haploid,mito,1.91446
Haploid,mito,1.95544
Haploid,mito,1.83856
Haploid,mito,1.91361
Haploid,mito,1.99607
Haploid,mito,1.93171
Haploid,mito,1.96364
Haploid,mito,1.92549
Haploid,mito,1.95185
Haploid,mito,1.94074
Haploid,mito,1.97363
Haploid,mito,1.95392
Haploid,mito,1.99472
Haploid,mito,1.9539
Haploid,mito,1.99119
Haploid,mito,1.90709
Haploid,mito,1.99659
Haploid,mito,1.93057
Haploid,mito,1.93481
Haploid,mito,1.83217
Haploid,mito,1.92182
Haploid,mito,1.95299
Haploid,mito,0.275745
Haploid,mito,0.400514
Haploid,mito,1.9424
Haploid,mito,1.73317
Haploid,mito,1.9361
Haploid,mito,1.72502
Haploid,mito,0.541598
Haploid,mito,1.93978
Haploid,mito,1.91724
Haploid,mito,1.66144
Haploid,mito,1.97641
Haploid,mito,1.85277
Haploid,mito,1.98984
Haploid,mito,1.90021
Haploid,mito,1.85737
Haploid,mito,1.97571
Haploid,mito,1.92961
Haploid,mito,1.8581
Haploid,mito,1.94051
Haploid,mito,1.99216
Haploid,mito,1.99661
Haploid,mito,1.95259
Haploid,mito,1.88694
Haploid,mito,1.99311
Haploid,mito,1.87988
Haploid,mito,1.92581
Haploid,mito,1.91764
Haploid,mito,1.8803
Haploid,mito,1.90018
Haploid,mito,1.99217
Haploid,mito,1.98468
Haploid,mito,1.95926
Haploid,mito,1.92842
Haploid,mito,1.87633
Haploid,mito,1.93735
Haploid,mito,1.95312
Haploid,mito,1.94229
Haploid,mito,1.87714
Haploid,mito,1.99198
Haploid,mito,1.9169
Haploid,mito,1.93564
Haploid,mito,1.91303
Haploid,mito,1.9617
Haploid,mito,1.92665
Haploid,mito,1.94858
Haploid,mito,1.9766
Haploid,mito,1.99354
Haploid,mito,1.96758
Haploid,mito,1.97043
Haploid,mito,1.93775
Haploid,mito,1.9799
Haploid,mito,1.99119
Haploid,mito,1.8906
Haploid,mito,1.94057
Haploid,mito,1.96689
Haploid,mito,1.97321
Haploid,mito,1.93372
Haploid,mito,1.94831
Haploid,mito,1.98827
Haploid,mito,1.98051
Haploid,mito,1.99484
Haploid,mito,1.90182
Haploid,mito,1.97527
Haploid,mito,1.88303
Haploid,mito,1.93516
Haploid,mito,1.93972
Haploid,mito,1.95295
Haploid,mito,1.96581
Haploid,mito,1.92922
Haploid,mito,1.93931
Haploid,mito,1.91189
Haploid,mito,1.91616
Haploid,mito,1.95809
Haploid,mito,1.96792
Haploid,mito,1.97626
Haploid,mito,1.94036
Haploid,mito,1.96921
Haploid,mito,1.85761
Haploid,mito,1.88717
Haploid,mito,1.96378
Haploid,mito,1.93739
Haploid,mito,1.94798
Haploid,mito,1.9445
Haploid,mito,1.98528
Haploid,mito,1.92303
Haploid,mito,1.97429
Haploid,mito,1.99574
Haploid,mito,1.88207
Haploid,mito,1.96987
Haploid,mito,1.97451
Haploid,mito,1.9629
Haploid,mito,1.94621
Haploid,mito,1.96745
Haploid,mito,1.96942
Haploid,mito,1.92341
Haploid,mito,1.98049
Haploid,mito,1.90593
Haploid,mito,1.90339
Haploid,mito,1.98145
Haploid,mito,1.94249
Haploid,mito,1.95499
Haploid,mito,1.8609
Haploid,mito,1.97089
Haploid,mito,1.87752
Haploid,mito,1.99414
Haploid,mito,1.76771
Haploid,mito,1.91449
Haploid,mito,1.95447
Haploid,mito,1.93977
Haploid,mito,1.95436
Haploid,mito,1.57978
Haploid,mito,1.93708
Haploid,mito,1.65821
Haploid,mito,1.99062
Haploid,mito,1.96952
Haploid,mito,1.89964
Haploid,mito,1.89785
Haploid,mito,1.91334
Haploid,mito,1.99104
Haploid,mito,1.8742
Haploid,mito,1.90479
Haploid,mito,1.96568
Haploid,mito,1.85394
Haploid,mito,1.96591
Haploid,mito,1.99204
Haploid,mito,1.95287
Haploid,mito,1.95243
Haploid,mito,1.98809
Haploid,mito,1.89946
Haploid,mito,1.98616
Haploid,mito,1.89898
Haploid,mito,1.97511
Haploid,mito,1.94111
Haploid,mito,1.89821
Haploid,mito,1.95446
Haploid,mito,1.99517
Haploid,mito,1.75038
Haploid,mito,1.97257
Haploid,mito,1.94138
Haploid,mito,1.88056
Haploid,mito,1.87831
Haploid,mito,1.95133
Haploid,mito,1.85404
Haploid,mito,1.9463
Haploid,mito,1.81649
Haploid,mito,1.76625
Haploid,mito,1.92987
Haploid,mito,1.90319
Haploid,mito,1.93779
Haploid,mito,1.98566
Haploid,mito,1.99847
Haploid,mito,1.98872
Haploid,mito,1.94909
Haploid,mito,1.98282
Haploid,mito,1.9073
Haploid,mito,1.96643
Haploid,mito,1.97104
Haploid,mito,1.96611
Haploid,mito,1.88211
Haploid,mito,1.9718
Haploid,mito,1.80267
Haploid,mito,1.92282
Haploid,mito,1.8464
Haploid,mito,1.99822
Haploid,mito,1.95626
Haploid,mito,1.96586
Haploid,mito,1.97619
Haploid,mito,1.94179
Haploid,mito,1.92966
Haploid,mito,1.99866
Haploid,mito,1.90642
Haploid,mito,1.94241
Haploid,mito,1.88323
Haploid,mito,1.96353
Haploid,mito,1.92145
Haploid,mito,1.97103
Haploid,mito,1.94874
Haploid,mito,1.98487
Haploid,mito,1.96534
Haploid,mito,1.99746
Haploid,mito,1.99197
Haploid,mito,1.91167
Haploid,mito,1.77207
Haploid,mito,1.85099
Haploid,mito,1.88083
Haploid,mito,1.98568
Haploid,mito,1.97182
Haploid,mito,1.89856
Haploid,mito,1.99997
Haploid,mito,1.99803
Haploid,mito,1.95618
Haploid,mito,1.96712
Haploid,mito,1.98494
Haploid,mito,1.94102
Haploid,mito,1.97074
Haploid,mito,1.98545
Haploid,mito,1.95419
Haploid,mito,1.96182
Haploid,mito,1.98963
Haploid,mito,1.98857
Haploid,mito,1.97945
Haploid,mito,1.97592
Haploid,mito,1.96789
Haploid,mito,1.76737
Haploid,mito,1.99386
Haploid,mito,1.97604
Haploid,mito,1.9715
Haploid,mito,1.99736
Haploid,mito,1.99062
Haploid,mito,1.95606
Haploid,mito,1.95459
Haploid,mito,1.83609
Haploid,mito,1.85069
Haploid,mito,1.96421
Haploid,mito,0.265486
Haploid,mito,1.95213
Haploid,mito,1.87113
Haploid,mito,1.97276
Haploid,mito,1.94308
Haploid,mito,1.95448
Haploid,mito,1.89893
Haploid,mito,1.7546
Haploid,mito,1.98507
Haploid,mito,1.87545
Haploid,mito,1.94934
Haploid,mito,1.94464
Haploid,mito,1.84603
Haploid,mito,1.80512
Haploid,mito,1.96647
Haploid,mito,1.99785
Haploid,mito,1.92717
Haploid,mito,1.99587
Haploid,mito,1.12805
Haploid,mito,1.96719
Haploid,mito,1.99474
Haploid,mito,1.93419
Haploid,mito,1.90803
Haploid,mito,1.95496
Haploid,mito,1.96425
Haploid,mito,1.99621
Haploid,mito,1.8987
Haploid,mito,1.99601
Haploid,mito,1.99224
Haploid,mito,1.96095
Haploid,mito,1.98548
Haploid,mito,1.78136
Haploid,mito,1.98829
Haploid,mito,1.99448
Haploid,mito,1.97178
Haploid,mito,1.77695
Haploid,mito,1.94933
Haploid,mito,1.72708
Haploid,mito,1.96786
Haploid,mito,1.96316
Haploid,mito,1.9733
Haploid,mito,1.93528
Haploid,mito,1.99688
Haploid,mito,1.96556
Haploid,mito,1.84451
Haploid,mito,1.92918
Haploid,mito,1.83483
Haploid,mito,1.91864
Haploid,mito,1.95023
Herm,auto,0.0160882
Herm,auto,0.0516557
Herm,auto,1.38222
Herm,auto,1.77347
Herm,auto,1.93728
Herm,auto,0.065033
Herm,auto,0.0917219
Herm,auto,0.0154998
Herm,auto,0.00170166
Herm,auto,0.0387704
Herm,auto,0.0360688
Herm,auto,0.153392
Herm,auto,1.99854
Herm,auto,0.0173659
Herm,auto,0.0416683
Herm,auto,0.128029
Herm,auto,0.00428634
Herm,auto,0.795239
Herm,auto,0.0388017
Herm,auto,0.343514
Herm,auto,0.168925
Herm,auto,0.032446
Herm,auto,0.0285259
Herm,auto,0.0532791
Herm,auto,0.0349724
Herm,auto,0.102032
Herm,auto,0.0756915
Herm,auto,0.126919
Herm,auto,1.14421
Herm,auto,0.193721
Herm,auto,0.192161
Herm,auto,1.4611
Herm,auto,0.0312076
Herm,auto,0.0399107
Herm,auto,0.116195
Herm,auto,0.776883
Herm,auto,0.850362
Herm,auto,0.590028
Herm,auto,1.98399
Herm,auto,1.59006
Herm,auto,0.0828769
Herm,auto,1.96369
Herm,auto,1.8836
Herm,auto,1.91727
Herm,auto,1.90974
Herm,auto,0.444788
Herm,auto,0.254884
Herm,auto,0.0520392
Herm,auto,0.0844731
Herm,auto,1.58193
Herm,auto,0.575801
Herm,auto,0.0817511
Herm,auto,1.34237
Herm,auto,1.95392
Herm,auto,0.0269601
Herm,auto,0.0988926
Herm,auto,0.127807
Herm,auto,0.0248976
Herm,auto,0.0352692
Herm,auto,0.0788818
Herm,auto,0.057463
Herm,auto,0.0880563
Herm,auto,0.616678
Herm,auto,1.93909
Herm,auto,1.11049
Herm,auto,0.00494504
Herm,auto,0.0278684
Herm,auto,1.88829
Herm,auto,0.0746868
Herm,auto,0.215922
Herm,auto,1.98086
Herm,auto,0.308302
Herm,auto,0.00186129
Herm,auto,1.54136
Herm,auto,0.175134
Herm,auto,0.00819952
Herm,auto,0.192615
Herm,auto,0.154373
Herm,auto,0.00769713
Herm,auto,1.98609
Herm,auto,0.301403
Herm,auto,1.53786
Herm,auto,0.278451
Herm,auto,0.533867
Herm,auto,0.0214127
Herm,auto,0.509905
Herm,auto,1.57956
Herm,auto,0.00986534
Herm,auto,0.0452654
Herm,auto,1.96744
Herm,auto,0.165565
Herm,auto,0.426181
Herm,auto,0.679372
Herm,auto,0.0133704
Herm,auto,1.38047
Herm,auto,0.478586
Herm,auto,0.373336
Herm,auto,0.171064
Herm,auto,0.0621082
Herm,auto,0.491567
Herm,auto,0.308797
Herm,auto,0.00572884
Herm,auto,0.621055
Herm,auto,1.99968
Herm,auto,1.56132
Herm,auto,0.0130753
Herm,auto,1.61568
Herm,auto,0.467145
Herm,auto,0.776607
